;precision;recall;f1-score;support
art;0,5263157894736842;0,5;0,5128205128205129;100,0
gaming;0,6666666666666666;0,6593406593406593;0,6629834254143646;91,0
memberships;0,5454545454545454;0,6534653465346535;0,5945945945945945;101,0
music;0,9459459459459459;0,7446808510638298;0,8333333333333334;94,0
pfps;0,5037037037037037;0,68;0,5787234042553191;100,0
photography;0,8275862068965517;0,7346938775510204;0,7783783783783784;98,0
virtual-worlds;0,6493506493506493;0,5263157894736842;0,5813953488372093;95,0
accuracy;0,6421207658321061;0,6421207658321061;0,6421207658321061;0,6421207658321061
macro avg;0,666431929641678;0,642642360566264;0,648889856804816;679,0
weighted avg;0,6634318173172419;0,6421207658321061;0,6471088512935107;679,0
