;precision;recall;f1-score;support
art;0,4056603773584906;0,43;0,41747572815533984;100,0
gaming;0,5934065934065934;0,5934065934065934;0,5934065934065934;91,0
memberships;0,45535714285714285;0,504950495049505;0,47887323943661975;101,0
music;0,813953488372093;0,7446808510638298;0,7777777777777778;94,0
pfps;0,45918367346938777;0,45;0,45454545454545453;100,0
photography;0,7303370786516854;0,6632653061224489;0,6951871657754011;98,0
virtual-worlds;0,5257731958762887;0,5368421052631579;0,5312500000000001;95,0
accuracy;0,5581737849779087;0,5581737849779087;0,5581737849779087;0,5581737849779087
macro avg;0,5690959357130974;0,5604493358436479;0,5640737084424552;679,0
weighted avg;0,56628658576502;0,5581737849779087;0,5615265372758151;679,0
