;precision;recall;f1-score;support
art;0,5196078431372549;0,53;0,5247524752475248;100,0
gaming;0,4777777777777778;0,4725274725274725;0,47513812154696133;91,0
memberships;0,5;0,5445544554455446;0,5213270142180095;101,0
music;0,8172043010752689;0,8085106382978723;0,8128342245989305;94,0
pfps;0,4857142857142857;0,51;0,4975609756097561;100,0
photography;0,782608695652174;0,7346938775510204;0,7578947368421053;98,0
virtual-worlds;0,6781609195402298;0,6210526315789474;0,6483516483516483;95,0
accuracy;0,6023564064801178;0,6023564064801178;0,6023564064801178;0,6023564064801178
macro avg;0,6087248318424273;0,6030484393429795;0,6054084566307052;679,0
weighted avg;0,6074346605217114;0,6023564064801178;0,6044130346078835;679,0
