;precision;recall;f1-score;support
art;0,5145631067961165;0,53;0,5221674876847291;100,0
gaming;0,6585365853658537;0,5934065934065934;0,6242774566473989;91,0
memberships;0,5263157894736842;0,693069306930693;0,5982905982905982;101,0
music;0,8974358974358975;0,7446808510638298;0,813953488372093;94,0
pfps;0,4883720930232558;0,63;0,5502183406113538;100,0
photography;0,8734177215189873;0,7040816326530612;0,7796610169491525;98,0
virtual-worlds;0,72;0,5684210526315789;0,6352941176470588;95,0
accuracy;0,6377025036818851;0,6377025036818851;0,6377025036818851;0,6377025036818851
macro avg;0,6683773133733991;0,6376656338122508;0,6462660723146263;679,0
weighted avg;0,665290360905607;0,6377025036818851;0,6446929757825277;679,0
