;precision;recall;f1-score;support
art;0,41818181818181815;0,46;0,43809523809523804;100,0
gaming;0,6352941176470588;0,5934065934065934;0,6136363636363635;91,0
memberships;0,4824561403508772;0,5445544554455446;0,5116279069767442;101,0
music;0,813953488372093;0,7446808510638298;0,7777777777777778;94,0
pfps;0,5051546391752577;0,49;0,4974619289340101;100,0
photography;0,7395833333333334;0,7244897959183674;0,731958762886598;98,0
virtual-worlds;0,5604395604395604;0,5368421052631579;0,5483870967741935;95,0
accuracy;0,5832106038291606;0,5832106038291606;0,5832106038291606;0,5832106038291606
macro avg;0,5935804424999997;0,5848534001567848;0,5884207250115606;679,0
weighted avg;0,5907305352465835;0,5832106038291606;0,5861721479617542;679,0
