;precision;recall;f1-score;support
art;0,5555555555555556;0,55;0,5527638190954774;100,0
gaming;0,5591397849462365;0,5714285714285714;0,5652173913043478;91,0
memberships;0,4956521739130435;0,5643564356435643;0,5277777777777778;101,0
music;0,8295454545454546;0,776595744680851;0,8021978021978021;94,0
pfps;0,494949494949495;0,49;0,4924623115577889;100,0
photography;0,7692307692307693;0,7142857142857143;0,7407407407407408;98,0
virtual-worlds;0,6595744680851063;0,6526315789473685;0,6560846560846562;95,0
accuracy;0,6156111929307806;0,6156111929307806;0,6156111929307806;0,6156111929307806
macro avg;0,6233782430322373;0,6170425778551528;0,619606356965513;679,0
weighted avg;0,6215236489334361;0,6156111929307806;0,6179531363134111;679,0
