;precision;recall;f1-score;support
art;0,5098039215686274;0,52;0,5148514851485149;100,0
gaming;0,6547619047619048;0,6043956043956044;0,6285714285714286;91,0
memberships;0,5263157894736842;0,693069306930693;0,5982905982905982;101,0
music;0,8961038961038961;0,7340425531914894;0,8070175438596491;94,0
pfps;0,484375;0,62;0,5438596491228069;100,0
photography;0,8625;0,7040816326530612;0,7752808988764046;98,0
virtual-worlds;0,7066666666666667;0,5578947368421052;0,6235294117647059;95,0
accuracy;0,6332842415316642;0,6332842415316642;0,6332842415316642;0,6332842415316642
macro avg;0,6629324540821113;0,633354833430422;0,6416287165191584;679,0
weighted avg;0,65986924859225;0,6332842415316642;0,6400161048377383;679,0
