,precision,recall,f1-score,support
art,0.6666666666666666,0.4,0.5,10.0
gaming,0.8,0.8888888888888888,0.8421052631578947,9.0
memberships,0.5833333333333334,0.7,0.6363636363636364,10.0
music,0.8571428571428571,0.6666666666666666,0.75,9.0
pfps,0.4666666666666667,0.7,0.56,10.0
photography,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
virtual-worlds,0.625,0.5,0.5555555555555556,10.0
accuracy,0.6567164179104478,0.6567164179104478,0.6567164179104478,0.6567164179104478
macro avg,0.6823696145124717,0.6619047619047619,0.6602574618364091,67.0
weighted avg,0.6765813788201848,0.6567164179104478,0.6544498401136265,67.0
