,precision,recall,f1-score,support
art,0.5714285714285714,0.4,0.47058823529411764,10.0
gaming,0.7142857142857143,0.5555555555555556,0.625,9.0
memberships,0.5333333333333333,0.8,0.64,10.0
music,1.0,0.8,0.8888888888888888,10.0
pfps,0.4,0.6,0.48,10.0
photography,0.625,0.5,0.5555555555555556,10.0
virtual-worlds,0.75,0.6666666666666666,0.7058823529411765,9.0
accuracy,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.6176470588235294
macro avg,0.6562925170068026,0.6174603174603174,0.623702147525677,68.0
weighted avg,0.65406162464986,0.6176470588235294,0.6224745290272973,68.0
