;precision;recall;f1-score;support
art;0,42857142857142855;0,45;0,4390243902439024;100,0
gaming;0,6404494382022472;0,6263736263736264;0,6333333333333333;91,0
memberships;0,5041322314049587;0,6039603960396039;0,5495495495495496;101,0
music;0,8214285714285714;0,7340425531914894;0,7752808988764044;94,0
pfps;0,5869565217391305;0,54;0,5625000000000001;100,0
photography;0,8043478260869565;0,7551020408163265;0,7789473684210526;98,0
virtual-worlds;0,5729166666666666;0,5789473684210527;0,5759162303664922;95,0
accuracy;0,6111929307805597;0,6111929307805597;0,6111929307805597;0,6111929307805597
macro avg;0,6226860977285656;0,6126322835488711;0,6163645386843907;679,0
weighted avg;0,6203512596222416;0,6111929307805597;0,6144559136181001;679,0
