;precision;recall;f1-score;support
art;0,5480769230769231;0,57;0,5588235294117646;100,0
gaming;0,6867469879518072;0,6263736263736264;0,6551724137931034;91,0
memberships;0,5;0,6633663366336634;0,5702127659574467;101,0
music;0,9259259259259259;0,7978723404255319;0,8571428571428572;94,0
pfps;0,5689655172413793;0,66;0,6111111111111112;100,0
photography;0,8888888888888888;0,7346938775510204;0,8044692737430168;98,0
virtual-worlds;0,7375;0,6210526315789474;0,6742857142857144;95,0
accuracy;0,6671575846833578;0,6671575846833578;0,6671575846833578;0,6671575846833578
macro avg;0,6937291775835606;0,6676226875089698;0,6758882379207163;679,0
weighted avg;0,6905874345855565;0,6671575846833578;0,6740385910523553;679,0
