;precision;recall;f1-score;support
art;0,52;0,52;0,52;100,0
gaming;0,6707317073170732;0,6043956043956044;0,6358381502890174;91,0
memberships;0,5263157894736842;0,693069306930693;0,5982905982905982;101,0
music;0,8974358974358975;0,7446808510638298;0,813953488372093;94,0
pfps;0,5078125;0,65;0,5701754385964912;100,0
photography;0,8765432098765432;0,7244897959183674;0,793296089385475;98,0
virtual-worlds;0,7142857142857143;0,5789473684210527;0,6395348837209303;95,0
accuracy;0,6450662739322534;0,6450662739322534;0,6450662739322534;0,6450662739322534
macro avg;0,6733035454841303;0,6450832752470781;0,653012664093515;679,0
weighted avg;0,670240179509152;0,6450662739322534;0,6514236002703119;679,0
