;precision;recall;f1-score;support
art;0,5098039215686274;0,52;0,5148514851485149;100,0
gaming;0,6547619047619048;0,6043956043956044;0,6285714285714286;91,0
memberships;0,5303030303030303;0,693069306930693;0,6008583690987124;101,0
music;0,8974358974358975;0,7446808510638298;0,813953488372093;94,0
pfps;0,5079365079365079;0,64;0,5663716814159292;100,0
photography;0,875;0,7142857142857143;0,7865168539325842;98,0
virtual-worlds;0,7012987012987013;0,5684210526315789;0,627906976744186;95,0
accuracy;0,6406480117820325;0,6406480117820325;0,6406480117820325;0,6406480117820325
macro avg;0,6680771376149527;0,6406932184724887;0,6484328976119212;679,0
weighted avg;0,6651698576241589;0,6406480117820325;0,6469078855942298;679,0
