;precision;recall;f1-score;support
art;0,55;0,55;0,55;100,0
gaming;0,4835164835164835;0,4835164835164835;0,4835164835164835;91,0
memberships;0,5350877192982456;0,6039603960396039;0,5674418604651162;101,0
music;0,8444444444444444;0,8085106382978723;0,8260869565217391;94,0
pfps;0,5154639175257731;0,5;0,5076142131979695;100,0
photography;0,8021978021978022;0,7448979591836735;0,7724867724867726;98,0
virtual-worlds;0,625;0,631578947368421;0,6282722513089005;95,0
accuracy;0,6170839469808542;0,6170839469808542;0,6170839469808542;0,6170839469808542
macro avg;0,6222443381403927;0,6174949177722935;0,6193455053567117;679,0
weighted avg;0,6214409628790317;0,6170839469808542;0,6187257595255765;679,0
