;precision;recall;f1-score;support
art;0,4230769230769231;0,44;0,4313725490196078;100,0
gaming;0,6625;0,5824175824175825;0,6198830409356725;91,0
memberships;0,48760330578512395;0,5841584158415841;0,5315315315315314;101,0
music;0,8023255813953488;0,7340425531914894;0,7666666666666667;94,0
pfps;0,53125;0,51;0,5204081632653061;100,0
photography;0,7802197802197802;0,7244897959183674;0,7513227513227514;98,0
virtual-worlds;0,5742574257425742;0,6105263157894737;0,5918367346938775;95,0
accuracy;0,5964653902798233;0,5964653902798233;0,5964653902798233;0,5964653902798233
macro avg;0,6087475737456786;0,5979478090226423;0,6018602053479162;679,0
weighted avg;0,6058950290872395;0,5964653902798233;0,5996949907666228;679,0
