,precision,recall,f1-score,support
art,0.5,0.4,0.4444444444444444,10.0
gaming,0.8,0.8888888888888888,0.8421052631578947,9.0
memberships,0.5833333333333334,0.7,0.6363636363636364,10.0
music,0.8571428571428571,0.6666666666666666,0.75,9.0
pfps,0.4666666666666667,0.7,0.56,10.0
photography,0.7142857142857143,0.5555555555555556,0.625,9.0
virtual-worlds,0.625,0.5,0.5555555555555556,10.0
accuracy,0.6268656716417911,0.6268656716417911,0.6268656716417911,0.6268656716417911
macro avg,0.6494897959183674,0.63015873015873,0.6304955570745044,67.0
weighted avg,0.6431769722814499,0.6268656716417911,0.6256355780904093,67.0
